%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight , %gamesPerRound, %timeIndividualFinished
14, 4, 0.4, 0.713930322787, 3.89694378424, 1.21332937925, 3.89694378424, 1.53119771804, 2.56440182725, 50, 12:55:33.857612
15, 0, 0.44, 0.713930322787, 3.57291182642, 1.21332937925, 3.57291182642, 1.53790928504, 2.56440182725, 50, 12:55:59.800416
15, 1, 0.4, 1.02166176722, 3.57291182642, 1.21332937925, 3.57291182642, 1.53119771804, 2.56440182725, 50, 12:56:30.082370
15, 2, 0.42, 0.713930322787, 3.57291182642, 1.21332937925, 3.57291182642, 1.53119771804, 2.56440182725, 50, 12:56:55.252834
15, 3, 0.44, 0.713930322787, 3.57291182642, 1.67164054802, 3.57291182642, 1.53119771804, 2.56440182725, 50, 12:57:21.236819
15, 4, 0.36, 0.713930322787, 3.57291182642, 1.21332937925, 3.57291182642, 1.53119771804, 2.56440182725, 50, 12:57:46.521002
16, 0, 0.36, 0.713930322787, 3.57291182642, 1.59317163364, 3.57291182642, 1.53790928504, 2.56440182725, 50, 12:58:12.405510
16, 1, 0.44, 0.713930322787, 3.57291182642, 1.21332937925, 3.57291182642, 1.53790928504, 2.56440182725, 50, 12:58:39.059561
16, 2, 0.34, 0.713930322787, 3.57291182642, 1.21332937925, 3.57291182642, 1.53790928504, 2.56440182725, 50, 12:59:04.258072
16, 3, 0.52, 0.713930322787, 3.57291182642, 1.42067671204, 3.57291182642, 1.53790928504, 2.56440182725, 50, 12:59:29.570232
16, 4, 0.34, 0.713930322787, 3.57291182642, 1.21332937925, 3.57291182642, 1.53790928504, 2.56440182725, 50, 12:59:56.941463
17, 0, 0.36, 0.713930322787, 3.3493930764, 1.42067671204, 3.3493930764, 1.53790928504, 2.56440182725, 50, 13:00:26.426625
17, 1, 0.44, 0.713930322787, 4.04734655579, 1.42067671204, 4.04734655579, 1.53790928504, 2.56440182725, 50, 13:00:52.377158
17, 2, 0.46, 0.713930322787, 3.57291182642, 1.42067671204, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:01:18.705494
17, 3, 0.26, 0.683817234334, 3.57291182642, 1.42067671204, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:01:44.769916
17, 4, 0.4, 0.713930322787, 3.57291182642, 1.42067671204, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:02:10.477657
18, 0, 0.46, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:02:37.635990
18, 1, 0.38, 0.713930322787, 3.57291182642, 1.42067671204, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:03:03.268491
18, 2, 0.36, 0.713930322787, 3.57291182642, 1.42067671204, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:03:29.626537
18, 3, 0.44, 0.713930322787, 3.1020007483, 1.76943812688, 3.1020007483, 1.4291350799, 2.56440182725, 50, 13:03:58.664437
18, 4, 0.4, 0.713930322787, 3.57291182642, 1.41813755018, 3.57291182642, 1.53790928504, 2.65011714081, 50, 13:04:24.617953
19, 0, 0.42, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:04:52.095158
19, 1, 0.42, 0.713930322787, 3.57291182642, 0.8858635713, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:05:21.972774
19, 2, 0.32, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:05:47.354942
19, 3, 0.22, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:06:13.989495
19, 4, 0.32, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:06:41.602086
20, 0, 0.52, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:07:07.525591
20, 1, 0.44, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:07:34.477316
20, 2, 0.42, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.52450040318, 50, 13:08:00.983490
20, 3, 0.2, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.09142036017, 2.56440182725, 50, 13:08:27.970045
20, 4, 0.36, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:08:53.187544
21, 0, 0.36, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:09:19.270373
21, 1, 0.38, 0.344864963649, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:09:45.708816
21, 2, 0.36, 0.713930322787, 3.41684205679, 1.19980032933, 3.41684205679, 1.53790928504, 2.56440182725, 50, 13:10:15.999210
21, 3, 0.36, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.53790928504, 2.56440182725, 50, 13:10:41.816070
21, 4, 0.4, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.45460711121, 2.56440182725, 50, 13:11:07.154019
22, 0, 0.36, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.45460711121, 2.56440182725, 50, 13:11:33.777216
22, 1, 0.28, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.45460711121, 2.56440182725, 50, 13:11:59.773249
22, 2, 0.38, 1.15683939824, 3.57291182642, 1.19980032933, 3.57291182642, 1.45460711121, 2.56440182725, 50, 13:12:28.894730
22, 3, 0.5, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.25654489415, 2.56440182725, 50, 13:12:55.458488
22, 4, 0.3, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.21142381195, 2.56440182725, 50, 13:13:22.122758
23, 0, 0.46, 0.713930322787, 3.57291182642, 1.4787219968, 3.57291182642, 1.25654489415, 2.56440182725, 50, 13:13:48.102425
23, 1, 0.42, 0.819466980246, 3.57291182642, 1.19980032933, 3.57291182642, 1.25654489415, 2.56440182725, 50, 13:14:17.872300
23, 2, 0.28, 0.713930322787, 3.57291182642, 1.19980032933, 3.57291182642, 1.25654489415, 3.00394482953, 50, 13:14:46.707432
23, 3, 0.46, 0.713930322787, 3.94660938155, 1.19980032933, 3.94660938155, 1.25654489415, 2.56440182725, 50, 13:15:13.924838
23, 4, 0.56, 0.713930322787, 4.02740263095, 1.02414455415, 4.02740263095, 1.18564246175, 2.56440182725, 50, 13:15:39.203721
24, 0, 0.44, 0.713930322787, 4.02740263095, 1.02414455415, 4.02740263095, 1.18564246175, 2.56440182725, 50, 13:16:04.346641
24, 1, 0.4, 0.713930322787, 4.02740263095, 1.02414455415, 4.02740263095, 1.18564246175, 2.94697381487, 50, 13:16:32.253530
24, 2, 0.4, 0.713930322787, 4.02740263095, 1.02414455415, 4.02740263095, 1.18564246175, 2.56440182725, 50, 13:16:59.511672
24, 3, 0.44, 0.713930322787, 4.02740263095, 1.02414455415, 4.02740263095, 1.18564246175, 2.56440182725, 50, 13:17:27.362744
24, 4, 0.4, 0.961253215941, 3.82223035617, 0.621856959124, 3.82223035617, 1.62778986096, 2.40946251915, 50, 13:17:56.808972
